transaction_id,date,customer_id,category,product,quantity,unit_price,total_price,discount
TXN-008932,2024-12-07,CUST-0056,Dog Food,Puppy Kibble,1,45.65,45.65,0.0
TXN-008932,2024-12-07,CUST-0056,Cat Food,Wet Cat Food Pouches,1,41.98,41.98,0.0
TXN-008932,2024-12-07,CUST-0056,Health Products,Vitamins,3,31.15,93.45,0.0
TXN-008932,2024-12-07,CUST-0056,Grooming Supplies,Brush,3,23.1,69.3,0.0
TXN-008933,2024-12-07,CUST-0122,Dog Toys,Tennis Ball Pack,1,8.76,8.76,0.0
TXN-008933,2024-12-07,CUST-0122,Health Products,Flea & Tick Treatment,2,23.37,46.74,0.0
TXN-008933,2024-12-07,CUST-0122,Grooming Supplies,Cat Shampoo,1,23.8,23.8,0.0
TXN-008934,2024-12-07,CUST-0077,Cat Toys,Feather Wand,1,3.69,3.69,0.0
TXN-008934,2024-12-07,CUST-0077,Dog Food,Premium Dry Dog Food,1,29.09,29.09,0.0
TXN-008934,2024-12-07,CUST-0077,Dog Food,Premium Dry Dog Food,2,20.12,40.24,0.0
TXN-008934,2024-12-07,CUST-0077,Grooming Services,Basic Bath,2,87.97,175.94,0.0
TXN-008935,2024-12-07,CUST-0192,Grooming Services,Teeth Cleaning,1,95.75,95.75,0.0
TXN-008935,2024-12-07,CUST-0192,Cat Toys,Interactive Ball Tower,2,6.02,12.04,0.0
TXN-008935,2024-12-07,CUST-0192,Pet Accessories,Pet ID Tag,1,8.17,8.17,0.0
TXN-008935,2024-12-07,CUST-0192,Cat Food,Senior Cat Diet,1,26.5,26.5,0.0
TXN-008935,2024-12-07,CUST-0192,Cat Food,Premium Cat Kibble,1,23.44,23.44,0.0
TXN-008935,2024-12-07,CUST-0192,Pet Accessories,Dog Collar,1,24.61,24.61,0.0
TXN-008936,2024-12-07,CUST-0183,Pet Accessories,Pet ID Tag,1,24.23,24.23,0.0
TXN-008936,2024-12-07,CUST-0183,Pet Accessories,Pet Carrier,1,32.9,32.9,0.0
TXN-008937,2024-12-07,CUST-0144,Cat Food,Senior Cat Diet,3,13.84,41.52,0.0
TXN-008937,2024-12-07,CUST-0144,Grooming Services,De-shedding Treatment,1,62.75,62.75,0.0
TXN-008937,2024-12-07,CUST-0144,Cat Toys,Cat Tunnel,1,16.21,15.37,0.8353866217262133
TXN-008938,2024-12-07,CUST-0013,Cat Food,Premium Cat Kibble,1,43.58,43.58,0.0
TXN-008938,2024-12-07,CUST-0013,Cat Food,Kitten Formula,2,24.2,41.5,6.89979339296139
TXN-008938,2024-12-07,CUST-0013,Dog Food,Grain-Free Dog Food,1,41.63,41.63,0.0
TXN-008938,2024-12-07,CUST-0013,Cat Food,Kitten Formula,3,27.71,83.13,0.0
TXN-008938,2024-12-07,CUST-0013,Dog Food,Puppy Kibble,1,22.68,22.68,0.0
TXN-008939,2024-12-07,CUST-0200,Dog Toys,Rubber Chew Toy,1,18.07,18.07,0.0
TXN-008939,2024-12-07,CUST-0200,Dog Food,Premium Dry Dog Food,1,21.84,21.84,0.0
TXN-008939,2024-12-07,CUST-0200,Dog Toys,Rubber Chew Toy,4,20.07,80.28,0.0
TXN-008940,2024-12-07,CUST-0063,Dog Toys,Tennis Ball Pack,1,21.48,21.48,0.0
TXN-008940,2024-12-07,CUST-0063,Dog Food,Wet Dog Food Cans,2,51.48,102.96,0.0
TXN-008940,2024-12-07,CUST-0063,Pet Accessories,Dog Leash,1,25.95,25.95,0.0
TXN-008941,2024-12-07,CUST-0013,Dog Food,Senior Dog Diet,1,32.5,24.58,7.924270837754716
TXN-008941,2024-12-07,CUST-0013,Grooming Services,Teeth Cleaning,2,96.16,165.19,27.126623528975273
TXN-008941,2024-12-07,CUST-0013,Grooming Services,Nail Trim,1,104.05,104.05,0.0
TXN-008941,2024-12-07,CUST-0013,Cat Food,Hairball Control Formula,2,28.58,45.03,12.128785968625925
TXN-008942,2024-12-07,CUST-0137,Cat Toys,Feather Wand,1,7.96,7.96,0.0
TXN-008942,2024-12-07,CUST-0137,Cat Food,Wet Cat Food Pouches,1,31.18,29.6,1.5759902243761994
TXN-008942,2024-12-07,CUST-0137,Cat Toys,Cat Tunnel,1,18.25,18.25,0.0
TXN-008942,2024-12-07,CUST-0137,Dog Food,Grain-Free Dog Food,2,26.57,53.14,0.0
TXN-008943,2024-12-07,CUST-0121,Cat Food,Kitten Formula,1,25.68,25.68,0.0
TXN-008943,2024-12-07,CUST-0121,Dog Food,Wet Dog Food Cans,1,37.41,37.41,0.0
TXN-008944,2024-12-07,CUST-0200,Cat Food,Premium Cat Kibble,1,12.12,12.12,0.0
TXN-008944,2024-12-07,CUST-0200,Dog Food,Wet Dog Food Cans,1,43.71,43.71,0.0
TXN-008944,2024-12-07,CUST-0200,Grooming Services,De-shedding Treatment,3,40.55,121.65,0.0
TXN-008945,2024-12-07,CUST-0108,Grooming Supplies,Brush,2,12.46,24.92,0.0
TXN-008945,2024-12-07,CUST-0108,Dog Toys,Interactive Puzzle Toy,2,9.78,19.56,0.0
TXN-008945,2024-12-07,CUST-0108,Cat Food,Senior Cat Diet,1,15.16,15.16,0.0
TXN-008945,2024-12-07,CUST-0108,Pet Accessories,Dog Leash,1,37.35,37.35,0.0
TXN-008946,2024-12-07,CUST-0155,Cat Food,Premium Cat Kibble,2,26.32,52.64,0.0
TXN-008947,2024-12-07,CUST-0143,Grooming Services,Full Grooming,1,45.5,45.5,0.0
TXN-008947,2024-12-07,CUST-0143,Pet Accessories,Dog Collar,1,27.48,27.48,0.0
TXN-008948,2024-12-08,CUST-0075,Cat Toys,Catnip Mouse,1,14.21,14.21,0.0
TXN-008948,2024-12-08,CUST-0075,Cat Toys,Interactive Ball Tower,1,19.8,19.8,0.0
TXN-008948,2024-12-08,CUST-0075,Dog Food,Puppy Kibble,1,40.97,40.97,0.0
TXN-008949,2024-12-08,CUST-0084,Pet Accessories,Cat Collar,1,37.47,37.47,0.0
TXN-008949,2024-12-08,CUST-0084,Dog Food,Wet Dog Food Cans,1,26.02,26.02,0.0
TXN-008949,2024-12-08,CUST-0084,Dog Toys,Tennis Ball Pack,2,11.84,23.68,0.0
TXN-008949,2024-12-08,CUST-0084,Health Products,Dental Chews,2,34.4,68.8,0.0
TXN-008950,2024-12-08,CUST-0036,Dog Toys,Tennis Ball Pack,1,15.95,15.95,0.0
TXN-008951,2024-12-08,CUST-0004,Cat Food,Premium Cat Kibble,1,23.86,23.86,0.0
TXN-008951,2024-12-08,CUST-0004,Dog Food,Premium Dry Dog Food,2,38.73,77.46,0.0
TXN-008951,2024-12-08,CUST-0004,Dog Toys,Rubber Chew Toy,2,9.53,19.06,0.0
TXN-008951,2024-12-08,CUST-0004,Dog Food,Grain-Free Dog Food,1,37.68,37.68,0.0
TXN-008951,2024-12-08,CUST-0004,Pet Accessories,Pet ID Tag,1,31.73,31.73,0.0
TXN-008952,2024-12-08,CUST-0187,Grooming Services,Basic Bath,1,85.98,85.98,0.0
TXN-008952,2024-12-08,CUST-0187,Cat Toys,Laser Pointer,1,14.44,14.44,0.0
TXN-008952,2024-12-08,CUST-0187,Cat Toys,Feather Wand,1,14.07,14.07,0.0
TXN-008953,2024-12-08,CUST-0005,Dog Toys,Tennis Ball Pack,1,16.42,16.42,0.0
TXN-008953,2024-12-08,CUST-0005,Pet Accessories,Pet Carrier,1,28.18,28.18,0.0
TXN-008953,2024-12-08,CUST-0005,Cat Toys,Catnip Mouse,2,5.33,10.66,0.0
TXN-008954,2024-12-08,CUST-0049,Dog Toys,Rubber Chew Toy,1,24.3,19.47,4.827583059740523
TXN-008954,2024-12-08,CUST-0049,Grooming Supplies,Brush,2,29.12,58.24,0.0
TXN-008955,2024-12-08,CUST-0123,Dog Food,Puppy Kibble,1,40.75,34.97,5.7831735801683495
TXN-008955,2024-12-08,CUST-0123,Dog Food,Grain-Free Dog Food,1,24.33,24.33,0.0
TXN-008955,2024-12-08,CUST-0123,Cat Toys,Feather Wand,1,16.98,16.98,0.0
TXN-008956,2024-12-08,CUST-0123,Dog Food,Puppy Kibble,1,56.5,56.5,0.0
TXN-008956,2024-12-08,CUST-0123,Cat Toys,Interactive Ball Tower,3,4.02,12.06,0.0
TXN-008956,2024-12-08,CUST-0123,Cat Food,Kitten Formula,2,14.26,28.52,0.0
TXN-008956,2024-12-08,CUST-0123,Cat Food,Hairball Control Formula,2,20.05,40.1,0.0
TXN-008957,2024-12-08,CUST-0127,Health Products,Vitamins,1,41.63,41.63,0.0
TXN-008957,2024-12-08,CUST-0127,Pet Accessories,Pet Carrier,1,26.71,26.71,0.0
TXN-008957,2024-12-08,CUST-0127,Cat Toys,Feather Wand,2,9.95,17.74,2.1593517626914047
TXN-008958,2024-12-08,CUST-0101,Dog Food,Grain-Free Dog Food,1,18.25,18.25,0.0
TXN-008958,2024-12-08,CUST-0101,Grooming Supplies,Toothbrush Kit,1,13.76,13.76,0.0
TXN-008958,2024-12-08,CUST-0101,Cat Toys,Cat Tunnel,1,12.69,12.69,0.0
TXN-008958,2024-12-08,CUST-0101,Pet Accessories,Pet Carrier,1,35.05,35.05,0.0
TXN-008959,2024-12-08,CUST-0084,Dog Food,Grain-Free Dog Food,2,23.1,46.2,0.0
TXN-008959,2024-12-08,CUST-0084,Cat Food,Wet Cat Food Pouches,3,36.34,103.49,5.533543048873101
TXN-008960,2024-12-08,CUST-0047,Dog Food,Grain-Free Dog Food,2,29.66,49.39,9.932251233555816
TXN-008960,2024-12-08,CUST-0047,Dog Food,Puppy Kibble,4,59.0,236.0,0.0
TXN-008960,2024-12-08,CUST-0047,Cat Toys,Cat Tunnel,1,4.06,4.06,0.0
TXN-008960,2024-12-08,CUST-0047,Dog Food,Puppy Kibble,2,47.06,94.12,0.0
TXN-008960,2024-12-08,CUST-0047,Pet Accessories,Pet ID Tag,2,8.44,16.88,0.0
TXN-008961,2024-12-08,CUST-0173,Cat Toys,Laser Pointer,1,18.43,18.43,0.0
TXN-008961,2024-12-08,CUST-0173,Dog Food,Grain-Free Dog Food,3,36.99,110.97,0.0
TXN-008962,2024-12-08,CUST-0039,Pet Accessories,Cat Collar,2,25.07,50.14,0.0
TXN-008962,2024-12-08,CUST-0039,Dog Toys,Rope Tug Toy,1,15.64,15.64,0.0
TXN-008962,2024-12-08,CUST-0039,Dog Food,Grain-Free Dog Food,1,57.54,57.54,0.0
TXN-008962,2024-12-08,CUST-0039,Cat Food,Kitten Formula,2,25.87,51.74,0.0
TXN-008963,2024-12-08,CUST-0119,Cat Food,Senior Cat Diet,1,39.07,39.07,0.0
TXN-008963,2024-12-08,CUST-0119,Pet Accessories,Dog Leash,1,28.63,28.63,0.0
TXN-008963,2024-12-08,CUST-0119,Grooming Services,Nail Trim,1,71.85,71.85,0.0
TXN-008964,2024-12-08,CUST-0042,Cat Food,Hairball Control Formula,1,33.27,33.27,0.0
TXN-008964,2024-12-08,CUST-0042,Pet Accessories,Pet Carrier,1,14.23,14.23,0.0
TXN-008965,2024-12-08,CUST-0107,Dog Toys,Rubber Chew Toy,1,9.41,9.41,0.0
TXN-008965,2024-12-08,CUST-0107,Dog Food,Puppy Kibble,2,28.53,57.06,0.0
TXN-008965,2024-12-08,CUST-0107,Dog Food,Grain-Free Dog Food,1,44.29,35.2,9.091846186556836
TXN-008966,2024-12-08,CUST-0038,Cat Food,Senior Cat Diet,1,28.75,28.75,0.0
TXN-008966,2024-12-08,CUST-0038,Dog Toys,Plush Squeaky Toy,1,23.27,23.27,0.0
TXN-008966,2024-12-08,CUST-0038,Cat Toys,Feather Wand,1,16.25,14.89,1.3648898661610729
TXN-008967,2024-12-08,CUST-0084,Cat Toys,Feather Wand,1,12.25,12.25,0.0
TXN-008967,2024-12-08,CUST-0084,Grooming Supplies,Toothbrush Kit,1,21.21,21.21,0.0
TXN-008968,2024-12-08,CUST-0037,Dog Toys,Plush Squeaky Toy,5,21.51,107.55,0.0
TXN-008968,2024-12-08,CUST-0037,Dog Food,Senior Dog Diet,3,30.62,91.86,0.0
TXN-008968,2024-12-08,CUST-0037,Dog Food,Premium Dry Dog Food,1,37.24,37.24,0.0
TXN-008969,2024-12-08,CUST-0055,Dog Food,Puppy Kibble,1,48.73,48.73,0.0
TXN-008969,2024-12-08,CUST-0055,Grooming Services,Basic Bath,1,55.39,55.39,0.0
TXN-008969,2024-12-08,CUST-0055,Dog Food,Puppy Kibble,1,37.24,37.24,0.0
TXN-008969,2024-12-08,CUST-0055,Dog Food,Puppy Kibble,3,39.76,119.28,0.0
TXN-008970,2024-12-08,CUST-0009,Dog Food,Wet Dog Food Cans,1,59.71,59.71,0.0
TXN-008970,2024-12-08,CUST-0009,Pet Accessories,Pet Carrier,1,12.69,12.69,0.0
TXN-008970,2024-12-08,CUST-0009,Dog Toys,Interactive Puzzle Toy,1,19.08,15.12,3.956112138333743
TXN-008971,2024-12-08,CUST-0176,Dog Food,Puppy Kibble,4,31.61,126.44,0.0
TXN-008971,2024-12-08,CUST-0176,Cat Food,Premium Cat Kibble,1,30.01,30.01,0.0
TXN-008971,2024-12-08,CUST-0176,Grooming Supplies,Nail Clippers,1,7.43,7.43,0.0
TXN-008972,2024-12-08,CUST-0100,Dog Food,Premium Dry Dog Food,1,50.21,50.21,0.0
TXN-008972,2024-12-08,CUST-0100,Cat Toys,Laser Pointer,1,4.49,4.49,0.0
TXN-008972,2024-12-08,CUST-0100,Dog Food,Senior Dog Diet,1,51.2,39.73,11.471089742973968
TXN-008973,2024-12-08,CUST-0119,Cat Food,Wet Cat Food Pouches,1,37.04,37.04,0.0
TXN-008973,2024-12-08,CUST-0119,Cat Food,Wet Cat Food Pouches,3,28.71,86.13,0.0
TXN-008973,2024-12-08,CUST-0119,Dog Toys,Interactive Puzzle Toy,2,15.98,31.96,0.0
TXN-008973,2024-12-08,CUST-0119,Cat Food,Kitten Formula,1,31.77,31.77,0.0
TXN-008974,2024-12-08,CUST-0153,Dog Food,Grain-Free Dog Food,1,46.27,46.27,0.0
TXN-008975,2024-12-08,CUST-0108,Cat Toys,Cat Tunnel,1,13.0,13.0,0.0
TXN-008976,2024-12-08,CUST-0196,Dog Food,Senior Dog Diet,1,50.88,50.88,0.0
TXN-008976,2024-12-08,CUST-0196,Cat Toys,Cat Tunnel,2,5.31,10.62,0.0
TXN-008976,2024-12-08,CUST-0196,Cat Food,Premium Cat Kibble,1,32.8,32.8,0.0
TXN-008977,2024-12-08,CUST-0111,Cat Food,Premium Cat Kibble,2,41.87,83.74,0.0
TXN-008977,2024-12-08,CUST-0111,Cat Food,Hairball Control Formula,1,30.92,30.92,0.0
TXN-008978,2024-12-08,CUST-0066,Dog Food,Puppy Kibble,1,18.12,18.12,0.0
TXN-008978,2024-12-08,CUST-0066,Dog Food,Grain-Free Dog Food,1,22.87,22.87,0.0
TXN-008978,2024-12-08,CUST-0066,Dog Food,Senior Dog Diet,4,49.34,197.36,0.0
TXN-008978,2024-12-08,CUST-0066,Dog Toys,Tennis Ball Pack,1,22.35,22.35,0.0
TXN-008979,2024-12-08,CUST-0101,Dog Food,Premium Dry Dog Food,2,53.5,107.0,0.0
TXN-008980,2024-12-08,CUST-0137,Cat Toys,Feather Wand,1,4.88,4.88,0.0
TXN-008980,2024-12-08,CUST-0137,Pet Accessories,Dog Collar,3,11.91,35.73,0.0
TXN-008981,2024-12-09,CUST-0109,Cat Toys,Laser Pointer,1,16.73,13.37,3.3602637561683335
TXN-008981,2024-12-09,CUST-0109,Cat Toys,Feather Wand,1,17.07,17.07,0.0
TXN-008982,2024-12-09,CUST-0178,Grooming Supplies,Cat Shampoo,1,12.81,12.81,0.0
TXN-008982,2024-12-09,CUST-0178,Dog Toys,Rubber Chew Toy,1,24.34,24.34,0.0
TXN-008982,2024-12-09,CUST-0178,Cat Food,Premium Cat Kibble,2,16.49,32.98,0.0
TXN-008982,2024-12-09,CUST-0178,Dog Food,Senior Dog Diet,2,42.26,84.52,0.0
TXN-008982,2024-12-09,CUST-0178,Dog Food,Wet Dog Food Cans,2,37.21,74.42,0.0
TXN-008983,2024-12-09,CUST-0132,Grooming Supplies,Nail Clippers,2,13.29,26.58,0.0
TXN-008984,2024-12-09,CUST-0134,Cat Food,Hairball Control Formula,1,13.29,13.29,0.0
TXN-008984,2024-12-09,CUST-0134,Dog Food,Senior Dog Diet,1,17.59,17.59,0.0
TXN-008984,2024-12-09,CUST-0134,Pet Accessories,Dog Leash,3,15.34,46.02,0.0
TXN-008984,2024-12-09,CUST-0134,Cat Toys,Cat Tunnel,2,15.82,31.64,0.0
TXN-008984,2024-12-09,CUST-0134,Cat Food,Kitten Formula,1,20.27,20.27,0.0
TXN-008985,2024-12-09,CUST-0144,Grooming Services,Teeth Cleaning,1,34.49,34.49,0.0
TXN-008985,2024-12-09,CUST-0144,Pet Accessories,Pet ID Tag,1,27.38,27.38,0.0
TXN-008985,2024-12-09,CUST-0144,Health Products,Flea & Tick Treatment,1,20.54,20.54,0.0
TXN-008986,2024-12-09,CUST-0010,Dog Toys,Tennis Ball Pack,1,19.14,19.14,0.0
TXN-008986,2024-12-09,CUST-0010,Dog Food,Premium Dry Dog Food,1,55.4,43.65,11.746592432110242
TXN-008986,2024-12-09,CUST-0010,Cat Food,Senior Cat Diet,1,42.23,42.23,0.0
TXN-008986,2024-12-09,CUST-0010,Dog Toys,Interactive Puzzle Toy,2,24.13,48.26,0.0
TXN-008987,2024-12-09,CUST-0110,Dog Food,Grain-Free Dog Food,1,26.66,26.66,0.0
TXN-008987,2024-12-09,CUST-0110,Pet Accessories,Cat Collar,3,21.94,65.82,0.0
TXN-008988,2024-12-09,CUST-0012,Health Products,Joint Supplements,3,45.08,135.24,0.0
TXN-008988,2024-12-09,CUST-0012,Cat Food,Wet Cat Food Pouches,1,42.69,42.69,0.0
TXN-008988,2024-12-09,CUST-0012,Pet Accessories,Cat Collar,2,21.18,42.36,0.0
TXN-008988,2024-12-09,CUST-0012,Dog Food,Premium Dry Dog Food,1,36.73,36.73,0.0
TXN-008989,2024-12-09,CUST-0138,Cat Food,Kitten Formula,1,22.55,22.55,0.0
TXN-008989,2024-12-09,CUST-0138,Dog Food,Senior Dog Diet,1,46.83,46.83,0.0
TXN-008989,2024-12-09,CUST-0138,Cat Food,Kitten Formula,3,28.69,86.07,0.0
TXN-008989,2024-12-09,CUST-0138,Dog Toys,Plush Squeaky Toy,2,11.24,22.48,0.0
TXN-008990,2024-12-09,CUST-0196,Pet Accessories,Cat Collar,1,19.81,19.81,0.0
TXN-008990,2024-12-09,CUST-0196,Cat Toys,Catnip Mouse,2,7.48,14.96,0.0
TXN-008991,2024-12-09,CUST-0111,Cat Food,Senior Cat Diet,1,39.01,39.01,0.0
TXN-008991,2024-12-09,CUST-0111,Cat Food,Senior Cat Diet,1,43.57,43.57,0.0
TXN-008991,2024-12-09,CUST-0111,Dog Food,Wet Dog Food Cans,1,36.02,36.02,0.0
TXN-008992,2024-12-09,CUST-0100,Dog Toys,Tennis Ball Pack,1,17.28,17.28,0.0
TXN-008992,2024-12-09,CUST-0100,Grooming Supplies,Cat Shampoo,1,16.87,16.87,0.0
TXN-008992,2024-12-09,CUST-0100,Health Products,Vitamins,1,35.92,35.92,0.0
TXN-008993,2024-12-09,CUST-0103,Cat Food,Premium Cat Kibble,1,32.55,32.55,0.0
TXN-008994,2024-12-09,CUST-0069,Dog Toys,Rubber Chew Toy,2,5.98,11.96,0.0
TXN-008994,2024-12-09,CUST-0069,Dog Food,Grain-Free Dog Food,1,33.55,33.55,0.0
TXN-008995,2024-12-09,CUST-0150,Cat Food,Hairball Control Formula,1,15.28,15.28,0.0
TXN-008995,2024-12-09,CUST-0150,Health Products,Vitamins,2,19.37,31.65,7.093425010051028
TXN-008996,2024-12-09,CUST-0017,Cat Food,Hairball Control Formula,1,16.81,16.81,0.0
TXN-008996,2024-12-09,CUST-0017,Dog Toys,Plush Squeaky Toy,2,15.85,31.7,0.0
TXN-008997,2024-12-09,CUST-0192,Dog Food,Puppy Kibble,3,39.54,93.94,24.68329991393344
TXN-008997,2024-12-09,CUST-0192,Dog Food,Premium Dry Dog Food,1,43.41,33.71,9.696738169259236
TXN-008998,2024-12-09,CUST-0108,Cat Toys,Laser Pointer,1,18.17,18.17,0.0
TXN-008998,2024-12-09,CUST-0108,Dog Toys,Rubber Chew Toy,1,8.87,8.87,0.0
TXN-008999,2024-12-10,CUST-0019,Cat Toys,Feather Wand,1,5.54,5.54,0.0
TXN-008999,2024-12-10,CUST-0019,Dog Food,Senior Dog Diet,1,35.9,35.9,0.0
TXN-008999,2024-12-10,CUST-0019,Cat Food,Wet Cat Food Pouches,1,28.13,28.13,0.0
TXN-009000,2024-12-10,CUST-0046,Dog Toys,Rope Tug Toy,1,9.44,9.44,0.0
TXN-009001,2024-12-10,CUST-0183,Cat Food,Senior Cat Diet,1,21.45,21.45,0.0
TXN-009001,2024-12-10,CUST-0183,Cat Toys,Interactive Ball Tower,3,5.9,17.7,0.0
TXN-009001,2024-12-10,CUST-0183,Cat Food,Hairball Control Formula,1,38.0,38.0,0.0
TXN-009002,2024-12-10,CUST-0156,Health Products,Dental Chews,1,42.47,42.47,0.0
TXN-009002,2024-12-10,CUST-0156,Dog Food,Puppy Kibble,1,17.52,14.8,2.7189859266583576
TXN-009002,2024-12-10,CUST-0156,Dog Food,Senior Dog Diet,1,26.32,26.32,0.0
TXN-009002,2024-12-10,CUST-0156,Pet Accessories,Dog Collar,1,33.99,33.99,0.0
TXN-009002,2024-12-10,CUST-0156,Cat Toys,Interactive Ball Tower,1,4.78,4.78,0.0
TXN-009003,2024-12-10,CUST-0007,Dog Food,Wet Dog Food Cans,3,25.73,77.19,0.0
TXN-009003,2024-12-10,CUST-0007,Pet Accessories,Pet ID Tag,1,17.29,17.29,0.0
TXN-009003,2024-12-10,CUST-0007,Pet Accessories,Pet ID Tag,1,29.39,29.39,0.0
TXN-009003,2024-12-10,CUST-0007,Pet Accessories,Cat Collar,2,33.62,67.24,0.0
TXN-009004,2024-12-10,CUST-0022,Dog Food,Premium Dry Dog Food,1,43.04,43.04,0.0
TXN-009004,2024-12-10,CUST-0022,Cat Toys,Catnip Mouse,5,10.75,53.75,0.0
TXN-009004,2024-12-10,CUST-0022,Pet Accessories,Pet Carrier,1,30.47,30.47,0.0
TXN-009004,2024-12-10,CUST-0022,Dog Food,Senior Dog Diet,1,35.24,35.24,0.0
TXN-009004,2024-12-10,CUST-0022,Dog Food,Senior Dog Diet,1,24.09,24.09,0.0
TXN-009005,2024-12-10,CUST-0116,Cat Food,Hairball Control Formula,2,16.03,32.06,0.0
TXN-009005,2024-12-10,CUST-0116,Cat Food,Hairball Control Formula,1,21.23,21.23,0.0
TXN-009005,2024-12-10,CUST-0116,Dog Toys,Plush Squeaky Toy,1,18.69,18.69,0.0
TXN-009005,2024-12-10,CUST-0116,Pet Accessories,Dog Leash,1,36.03,36.03,0.0
TXN-009005,2024-12-10,CUST-0116,Dog Food,Grain-Free Dog Food,1,54.21,54.21,0.0
TXN-009005,2024-12-10,CUST-0116,Cat Toys,Interactive Ball Tower,2,7.58,15.16,0.0
TXN-009006,2024-12-10,CUST-0183,Grooming Supplies,Toothbrush Kit,1,29.32,29.32,0.0
TXN-009006,2024-12-10,CUST-0183,Dog Toys,Plush Squeaky Toy,1,11.46,8.98,2.4792049536368985
TXN-009007,2024-12-10,CUST-0108,Cat Food,Hairball Control Formula,2,13.4,26.8,0.0
TXN-009008,2024-12-10,CUST-0015,Cat Food,Premium Cat Kibble,1,43.58,43.58,0.0
TXN-009008,2024-12-10,CUST-0015,Cat Food,Hairball Control Formula,1,32.53,32.53,0.0
TXN-009008,2024-12-10,CUST-0015,Dog Food,Premium Dry Dog Food,1,33.82,33.82,0.0
TXN-009008,2024-12-10,CUST-0015,Dog Toys,Tennis Ball Pack,1,8.46,8.46,0.0
TXN-009009,2024-12-10,CUST-0176,Cat Food,Kitten Formula,1,27.87,27.87,0.0
TXN-009009,2024-12-10,CUST-0176,Grooming Supplies,Nail Clippers,1,26.98,26.98,0.0
TXN-009009,2024-12-10,CUST-0176,Grooming Supplies,Dog Shampoo,2,21.82,43.64,0.0
TXN-009009,2024-12-10,CUST-0176,Cat Food,Wet Cat Food Pouches,1,20.58,20.58,0.0
TXN-009010,2024-12-10,CUST-0166,Dog Toys,Plush Squeaky Toy,1,18.12,18.12,0.0
TXN-009010,2024-12-10,CUST-0166,Health Products,Dental Chews,2,25.93,51.86,0.0
TXN-009010,2024-12-10,CUST-0166,Grooming Services,De-shedding Treatment,1,92.18,92.18,0.0
TXN-009010,2024-12-10,CUST-0166,Grooming Services,De-shedding Treatment,1,49.77,39.42,10.351656622856826
TXN-009010,2024-12-10,CUST-0166,Cat Toys,Catnip Mouse,1,9.81,9.81,0.0
TXN-009011,2024-12-10,CUST-0038,Cat Food,Senior Cat Diet,3,26.15,78.45,0.0
TXN-009011,2024-12-10,CUST-0038,Dog Toys,Plush Squeaky Toy,1,8.99,8.19,0.7994582799249481
TXN-009011,2024-12-10,CUST-0038,Cat Food,Kitten Formula,1,30.2,30.2,0.0
TXN-009012,2024-12-10,CUST-0097,Cat Food,Senior Cat Diet,1,21.53,21.53,0.0
TXN-009012,2024-12-10,CUST-0097,Cat Toys,Interactive Ball Tower,4,16.44,65.76,0.0
TXN-009013,2024-12-10,CUST-0162,Dog Food,Premium Dry Dog Food,1,22.26,22.26,0.0
TXN-009013,2024-12-10,CUST-0162,Health Products,Joint Supplements,1,16.23,16.23,0.0
TXN-009013,2024-12-10,CUST-0162,Pet Accessories,Dog Leash,1,25.51,22.77,2.741138544959263
TXN-009014,2024-12-10,CUST-0177,Pet Accessories,Pet Carrier,1,22.81,22.81,0.0
TXN-009014,2024-12-10,CUST-0177,Cat Toys,Feather Wand,2,12.5,25.0,0.0
TXN-009015,2024-12-10,CUST-0082,Cat Toys,Catnip Mouse,1,16.53,16.53,0.0
TXN-009015,2024-12-10,CUST-0082,Health Products,Dental Chews,2,49.16,98.32,0.0
TXN-009016,2024-12-10,CUST-0024,Health Products,Dental Chews,1,13.93,13.93,0.0
TXN-009016,2024-12-10,CUST-0024,Dog Food,Senior Dog Diet,1,20.36,20.36,0.0
TXN-009016,2024-12-10,CUST-0024,Dog Toys,Tennis Ball Pack,2,11.9,23.8,0.0
TXN-009016,2024-12-10,CUST-0024,Cat Food,Wet Cat Food Pouches,2,33.1,66.2,0.0
TXN-009017,2024-12-11,CUST-0188,Health Products,Vitamins,1,23.15,23.15,0.0
TXN-009017,2024-12-11,CUST-0188,Pet Accessories,Dog Leash,1,29.6,29.6,0.0
TXN-009017,2024-12-11,CUST-0188,Cat Toys,Interactive Ball Tower,1,10.69,10.69,0.0
TXN-009017,2024-12-11,CUST-0188,Dog Food,Puppy Kibble,1,38.17,38.17,0.0
TXN-009017,2024-12-11,CUST-0188,Cat Toys,Catnip Mouse,2,8.93,13.83,4.026622992715676
TXN-009018,2024-12-11,CUST-0163,Dog Food,Puppy Kibble,1,51.53,51.53,0.0
TXN-009018,2024-12-11,CUST-0163,Health Products,Dental Chews,2,34.14,68.28,0.0
TXN-009019,2024-12-11,CUST-0115,Dog Toys,Rubber Chew Toy,1,10.68,10.68,0.0
TXN-009019,2024-12-11,CUST-0115,Dog Food,Wet Dog Food Cans,1,17.97,15.65,2.3228449473741466
TXN-009019,2024-12-11,CUST-0115,Dog Toys,Rope Tug Toy,1,7.28,7.28,0.0
TXN-009019,2024-12-11,CUST-0115,Dog Food,Premium Dry Dog Food,1,39.86,39.86,0.0
TXN-009020,2024-12-11,CUST-0069,Cat Food,Hairball Control Formula,1,18.77,18.77,0.0
TXN-009020,2024-12-11,CUST-0069,Pet Accessories,Dog Leash,2,22.53,45.06,0.0
